report_date,game,team,batter,opponent_pitcher,hr_prob_pct,tb2_prob_pct,fair_hr_american,fair_2tb_american,market_hr_american,edge_hr_pct,market_tb_line,market_tb_over_american,edge_tb_pct,recent_form_score,bvp_pa,tier,hr_tier,tb2_tier,recommended_prop,recommended_tier,hr_market_status,tb2_market_status,data_confidence,market_data_status,scoring_status
2026-04-21,ATH@SEA,SEA,Randy Arozarena,Jacob Lopez,2.94,22.94,+3306,+336,NA,,1.5,154,-16.43,0.549,2,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,ATH@SEA,SEA,J.P. Crawford,Jacob Lopez,2.13,18.88,+4605,+430,NA,,1.5,182,-16.58,0.478,2,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,ATH@SEA,SEA,Mitch Garver,Jacob Lopez,0.40,6.00,+24900,+1567,NA,,1.5,194,-28.01,0.187,2,D,D,D,,,unpriced,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,ATH@SEA,SEA,Cole Young,Jacob Lopez,0.40,7.78,+24900,+1185,NA,,1.5,222,-23.27,0.345,0,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,ATH@SEA,SEA,Leo Rivas,Jacob Lopez,0.40,6.00,+24900,+1567,NA,,1.5,260,-21.78,0.310,0,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,CWS,Andrew Benintendi,Merrill Kelly,4.02,26.91,+2386,+272,525,-11.98,1.5,116,-19.39,0.534,3,B,D,B,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,CWS,Munetaka Murakami,Merrill Kelly,13.59,46.79,+636,+114,340,-9.14,1.5,126,2.54,0.709,0,A+,A+,A+,,,priced_no_edge,priced_below_prob_gate,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,CWS,Miguel Vargas,Merrill Kelly,1.50,12.32,+6570,+711,575,-13.32,1.5,125,-32.12,0.368,2,D,D,D,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,CWS,Colson Montgomery,Merrill Kelly,4.96,24.30,+1915,+311,422,-14.20,1.5,130,-19.17,0.658,0,C,D,C,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,CWS,Everson Pereira,Merrill Kelly,9.91,45.22,+909,+121,715,-2.36,1.5,155,6.00,0.931,2,A+,B,A+,,,priced_no_edge,priced_below_prob_gate,"Low — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,CWS,Sam Antonacci,Merrill Kelly,0.40,6.00,+24900,+1567,1350,-6.50,1.5,152,-33.68,0.222,0,D,D,D,,,priced_no_edge,priced_no_edge,"Low — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,CWS,Chase Meidroth,Merrill Kelly,0.40,16.38,+24900,+511,1200,-7.29,1.5,149,-23.78,0.397,0,D,D,D,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,CWS,Tristan Peters,Merrill Kelly,0.40,6.00,+24900,+1567,1000,-8.69,1.5,180,-29.71,0.180,0,D,D,D,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,CWS,Reese McGuire,Merrill Kelly,0.40,8.13,+24900,+1129,1120,-7.80,1.5,180,-27.58,0.489,0,D,D,D,,,priced_no_edge,priced_no_edge,"Low — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,CWS@AZ,AZ,Ketel Marte,Sean Burke,7.32,32.67,+1267,+206,NA,,1.5,105,-16.11,0.582,3,A,C,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,AZ,Corbin Carroll,Sean Burke,7.55,38.89,+1225,+157,NA,,1.5,100,-11.11,0.648,0,A+,C,A+,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,AZ,Geraldo Perdomo,Sean Burke,0.40,8.52,+24900,+1073,NA,,1.5,146,-32.13,0.407,3,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,AZ,Adrian Del Castillo,Sean Burke,4.78,30.22,+1994,+231,NA,,1.5,146,-10.43,0.622,0,B,D,B,,,unpriced,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,AZ,Lourdes Gurriel Jr.,Sean Burke,0.40,6.00,+24900,+1567,NA,,1.5,110,-41.62,0.180,2,D,D,D,,,unpriced,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,AZ,Jose Fernandez,Sean Burke,2.81,23.78,+3457,+321,NA,,1.5,150,-16.22,0.442,0,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,AZ,Nolan Arenado,Sean Burke,1.71,14.62,+5755,+584,NA,,1.5,140,-27.04,0.545,2,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,AZ,Ildemaro Vargas,Sean Burke,4.54,32.59,+2103,+207,NA,,1.5,155,-6.62,0.577,0,A,D,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,CWS@AZ,AZ,Alek Thomas,Sean Burke,0.99,16.06,+9960,+522,NA,,1.5,180,-19.65,0.345,2,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,LAD,Shohei Ohtani,Landen Roupp,6.44,33.62,+1454,+197,298,-18.69,1.5,-113,-19.43,0.615,6,A,C,A,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,LAD,Kyle Tucker,Landen Roupp,0.40,10.88,+24900,+819,755,-11.30,1.5,132,-32.22,0.515,3,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,LAD,Freddie Freeman,Landen Roupp,5.07,37.13,+1872,+169,625,-8.72,1.5,115,-9.39,0.560,6,A,D,A,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,LAD,Teoscar Hernández,Landen Roupp,0.95,16.23,+10411,+516,705,-11.47,1.5,144,-24.75,0.498,5,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,LAD,Max Muncy,Landen Roupp,10.97,41.50,+811,+141,575,-3.84,1.5,165,3.76,0.950,2,A+,A,A+,,,priced_no_edge,priced_below_prob_gate,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,LAD,Dalton Rushing,Landen Roupp,23.87,55.00,+319,-122,390,3.46,1.5,131,11.71,0.950,2,A+,A+,A+,2+ TB,A+,qualified,qualified,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,LAD,Hyeseong Kim,Landen Roupp,0.70,22.49,+14255,+345,2200,-3.65,1.5,195,-11.41,0.614,4,C,D,C,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,LAD,Alex Call,Landen Roupp,0.40,10.73,+24900,+832,1300,-6.74,1.5,210,-21.53,0.425,0,D,D,D,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,LAD,Alex Freeland,Landen Roupp,0.40,9.09,+24900,+1000,1300,-6.74,1.5,256,-19.00,0.390,0,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,LAD@SF,SF,Willy Adames,Yoshinobu Yamamoto,3.78,25.64,+2542,+290,NA,,1.5,162,-12.52,0.633,12,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,SF,Luis Arraez,Yoshinobu Yamamoto,0.40,8.14,+24900,+1128,NA,,1.5,142,-33.18,0.468,6,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,SF,Matt Chapman,Yoshinobu Yamamoto,0.40,10.20,+24900,+881,NA,,1.5,184,-25.02,0.447,12,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,SF,Rafael Devers,Yoshinobu Yamamoto,0.92,16.04,+10772,+523,NA,,1.5,175,-20.33,0.425,9,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,SF,Casey Schmitt,Yoshinobu Yamamoto,5.88,34.51,+1601,+190,NA,,1.5,183,-0.82,0.744,12,A,C,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,SF,Jung Hoo Lee,Yoshinobu Yamamoto,0.40,16.20,+24900,+517,NA,,1.5,178,-19.77,0.564,10,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,SF,Heliot Ramos,Yoshinobu Yamamoto,3.93,26.56,+2444,+276,NA,,1.5,200,-6.77,0.712,15,B,D,B,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,SF,Drew Gilbert,Yoshinobu Yamamoto,4.33,28.46,+2207,+251,NA,,1.5,283,2.35,0.664,4,B,D,B,,,unpriced,priced_below_prob_gate,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,LAD@SF,SF,Patrick Bailey,Yoshinobu Yamamoto,0.40,6.00,+24900,+1567,NA,,1.5,299,-19.06,0.230,6,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
