report_date,game,team,batter,opponent_pitcher,hr_prob_pct,tb2_prob_pct,fair_hr_american,fair_2tb_american,market_hr_american,edge_hr_pct,market_tb_line,market_tb_over_american,edge_tb_pct,recent_form_score,bvp_pa,tier,hr_tier,tb2_tier,recommended_prop,recommended_tier,hr_market_status,hr_market_integrity,tb2_market_status,data_confidence,market_data_status,scoring_status
2026-04-24,CHC@LAD,LAD,Hyeseong Kim,Jameson Taillon,4.58,30.07,+2083,+233,990,-4.59,1.5,200,-3.26,0.568,0,B,D,B,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,CHC@LAD,LAD,Alex Freeland,Jameson Taillon,1.29,11.35,+7652,+781,760,-10.34,1.5,230,-18.96,0.267,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Willy Adames,Sandy Alcantara,0.93,15.82,+10676,+532,564,-14.13,1.5,138,-26.20,0.452,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Luis Arraez,Sandy Alcantara,0.40,6.00,+24900,+1567,1360,-6.45,1.5,120,-39.45,0.385,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Matt Chapman,Sandy Alcantara,0.40,6.48,+24900,+1444,730,-11.65,1.5,151,-33.36,0.373,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Rafael Devers,Sandy Alcantara,0.40,11.63,+24900,+760,436,-18.26,1.5,133,-31.29,0.335,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Casey Schmitt,Sandy Alcantara,4.18,28.59,+2291,+250,640,-9.33,1.5,145,-12.22,0.618,0,B,D,B,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Jung Hoo Lee,Sandy Alcantara,0.40,17.01,+24900,+488,1360,-6.45,1.5,150,-22.99,0.610,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Heliot Ramos,Sandy Alcantara,4.09,27.77,+2348,+260,900,-5.91,1.5,162,-10.39,0.688,0,C,D,C,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Drew Gilbert,Sandy Alcantara,0.40,10.98,+24900,+811,1000,-8.69,1.5,220,-20.27,0.453,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,MIA@SF,SF,Eric Haase,Sandy Alcantara,0.40,12.15,+24900,+723,1160,-7.54,1.5,250,-16.42,,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
